locator,scanner_source,scanner_type,scanner_id,last_seen,status,CVE,CVE-title,CVSS,CVSS-Text,CVSS-temporal,CVSS-vector-string,device-id,device-name,device-ip,device-mac,device-custom-name,device-tags,OS,OS-Version,CVE-description,CVE-solution,finding_id,finding_scanner_type,finding_created,finding_severity,risk_score,risk_score_best_achievable
10.4.0.14,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2021-44463,28/03/2025,open,CVE-2021-44463,Uncontrolled Search Path Element in DeltaV Distributed Control System Controllers and Workstations,7.3,High,None,None,68cdced6-fa06-478e-a115-3f5f45beceb2,Fisher 10.4.0.14,10.4.0.14,['00:22:e5:1f:9a:54'],None,"Time Server,DeltaV,Controller,Read Var,Write Var",None,None,"Missing DLLs, if replaced by an insider, could allow an attacker to achieve local privilege escalation when some DeltaV services are started.","Emerson recommends users apply the vendor patch to the following affected products: DeltaV DCS Versions 13.3.1, 14.LTS, 14.FP1, 14.FP2, and R6
Software patches are available to users with access to the Guardian Support Portal (login required). Please refer to the Knowledge Base Article NK-2100-0497 (DSN21008) on the Guardian Support Portal for more information.",68cdced6-fa06-478e-a115-3f5f45beceb2_CVE-2021-44463_28/03/2025,CyberVision,28/03/2025,High,84,None
10.4.0.14,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2022-29963,28/03/2025,open,CVE-2022-29963,Use of Hard-coded Credentials Vulnerability in Emerson DeltaV Distributed Control System,5.5,Medium,None,None,68cdced6-fa06-478e-a115-3f5f45beceb2,Fisher 10.4.0.14,10.4.0.14,['00:22:e5:1f:9a:54'],None,"Time Server,DeltaV,Controller,Read Var,Write Var",None,None,The affected product is vulnerable to hard-coded credential use within the read-only Telnet service.,Emerson has mitigated CVE-2022-29963 in all currently supported versions of DeltaV,68cdced6-fa06-478e-a115-3f5f45beceb2_CVE-2022-29963_28/03/2025,CyberVision,28/03/2025,Medium,84,None
10.4.0.14,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2021-26264,28/03/2025,open,CVE-2021-26264,Missing Authentication for Critical Function in DeltaV Distributed Control System Controllers and Workstations,5.5,Medium,None,None,68cdced6-fa06-478e-a115-3f5f45beceb2,Fisher 10.4.0.14,10.4.0.14,['00:22:e5:1f:9a:54'],None,"Time Server,DeltaV,Controller,Read Var,Write Var",None,None,A specially crafted script could cause a controller to restart and cause a denial-of-service condition.,"Emerson recommends users apply the vendor patch to the following affected products: DeltaV DCS Versions 13.3.1, 14.LTS, 14.FP1, 14.FP2, and R6
Software patches are available to users with access to the Guardian Support Portal (login required). Please refer to the Knowledge Base Article NK-2100-0497 (DSN21008) on the Guardian Support Portal for more information.",68cdced6-fa06-478e-a115-3f5f45beceb2_CVE-2021-26264_28/03/2025,CyberVision,28/03/2025,Medium,84,None
10.4.0.14,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2022-29962,28/03/2025,open,CVE-2022-29962,Use of Hard-coded Credentials Vulnerability in Emerson DeltaV Distributed Control System,5.5,Medium,None,None,68cdced6-fa06-478e-a115-3f5f45beceb2,Fisher 10.4.0.14,10.4.0.14,['00:22:e5:1f:9a:54'],None,"Time Server,DeltaV,Controller,Read Var,Write Var",None,None,"The affected product is vulnerable by using hard-coded credentials in the FTP service, which is disabled by default.",Emerson has mitigated CVE-2022-29962 in all currently supported versions of DeltaV,68cdced6-fa06-478e-a115-3f5f45beceb2_CVE-2022-29962_28/03/2025,CyberVision,28/03/2025,Medium,84,None
10.4.0.14,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2022-29965,28/03/2025,open,CVE-2022-29965,Use of Broken or Risky Cryptographic Algorithm Vulnerability in Emerson DeltaV Distributed Control System,5.5,Medium,None,None,68cdced6-fa06-478e-a115-3f5f45beceb2,Fisher 10.4.0.14,10.4.0.14,['00:22:e5:1f:9a:54'],None,"Time Server,DeltaV,Controller,Read Var,Write Var",None,None,Access to privileged operations in the maintenance interface is controlled by a challenge-response authentication that uses a deterministic insecure algorithm.,There is currently no fix for this vulnerability,68cdced6-fa06-478e-a115-3f5f45beceb2_CVE-2022-29965_28/03/2025,CyberVision,28/03/2025,Medium,84,None
10.4.0.14,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2022-29964,28/03/2025,open,CVE-2022-29964,Use of Hard-coded Credentials Vulnerability in Emerson DeltaV Distributed Control System,5.5,Medium,None,None,68cdced6-fa06-478e-a115-3f5f45beceb2,Fisher 10.4.0.14,10.4.0.14,['00:22:e5:1f:9a:54'],None,"Time Server,DeltaV,Controller,Read Var,Write Var",None,None,"The affected product is vulnerable to hard-coded credential use within the SSH service, which is disabled by default.",Emerson has mitigated CVE-2022-29964 in all currently supported versions of DeltaV,68cdced6-fa06-478e-a115-3f5f45beceb2_CVE-2022-29964_28/03/2025,CyberVision,28/03/2025,Medium,84,None
192.168.116.143,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2020-1301,28/03/2025,open,CVE-2020-1301,Windows SMB Remote Code Execution Vulnerability,8.8,High,None,None,74226acb-2728-49a6-b08a-78fd5374260a,TESTDC1,192.168.116.143,['a4:1f:72:20:54:01'],None,"Host Config Client,Windows",['Windows 8.1 or Windows Server 2012 R2'],None,A remote code execution vulnerability exists in the way that the Microsoft Server Message Block 1.0 (SMBv1) server handles certain requests. An attacker who successfully exploited the vulnerability could gain the ability to execute code on the target server. To exploit the vulnerability an authenticated attacker could send a specially crafted packet to a targeted SMBv1 server..,The security update addresses the vulnerability by correcting how SMBv1 handles these specially crafted requests.,74226acb-2728-49a6-b08a-78fd5374260a_CVE-2020-1301_28/03/2025,CyberVision,28/03/2025,High,51,None
192.168.116.143,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2017-0148,28/03/2025,open,CVE-2017-0148,Windows SMB Remote Code Execution Vulnerability,8.1,High,None,None,74226acb-2728-49a6-b08a-78fd5374260a,TESTDC1,192.168.116.143,['a4:1f:72:20:54:01'],None,"Host Config Client,Windows",['Windows 8.1 or Windows Server 2012 R2'],None,A remote code execution vulnerability exists in the way that the Microsoft Server Message Block 1.0 (SMBv1) server handles certain requests. An attacker who successfully exploited the vulnerability could gain the ability to execute code on the target server.,Microsoft has published a security update which addresses the vulnerability by correcting how SMBv1 handles these specially crafted requests.,74226acb-2728-49a6-b08a-78fd5374260a_CVE-2017-0148_28/03/2025,CyberVision,28/03/2025,High,51,None
192.168.116.143,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2017-0144,28/03/2025,open,CVE-2017-0144,Windows SMB Remote Code Execution Vulnerability,8.1,High,None,None,74226acb-2728-49a6-b08a-78fd5374260a,TESTDC1,192.168.116.143,['a4:1f:72:20:54:01'],None,"Host Config Client,Windows",['Windows 8.1 or Windows Server 2012 R2'],None,A remote code execution vulnerability exists in the way that the Microsoft Server Message Block 1.0 (SMBv1) server handles certain requests. An attacker who successfully exploited the vulnerability could gain the ability to execute code on the target server.,Microsoft has published a security update which addresses the vulnerability by correcting how SMBv1 handles these specially crafted requests.,74226acb-2728-49a6-b08a-78fd5374260a_CVE-2017-0144_28/03/2025,CyberVision,28/03/2025,High,51,None
192.168.116.143,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2017-0272,28/03/2025,open,CVE-2017-0272,Windows SMB Remote Code Execution Vulnerability,8.1,High,None,None,74226acb-2728-49a6-b08a-78fd5374260a,TESTDC1,192.168.116.143,['a4:1f:72:20:54:01'],None,"Host Config Client,Windows",['Windows 8.1 or Windows Server 2012 R2'],None,A remote code execution vulnerability exists in the way that the Microsoft Server Message Block 1.0 (SMBv1) server handles certain requests. An attacker who successfully exploited the vulnerability could gain the ability to execute code on the target server.,Microsoft has published a security update which addresses the vulnerability by correcting how SMBv1 handles these specially crafted requests.,74226acb-2728-49a6-b08a-78fd5374260a_CVE-2017-0272_28/03/2025,CyberVision,28/03/2025,High,51,None
192.168.116.143,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2017-0145,28/03/2025,open,CVE-2017-0145,Windows SMB Remote Code Execution Vulnerability,8.1,High,None,None,74226acb-2728-49a6-b08a-78fd5374260a,TESTDC1,192.168.116.143,['a4:1f:72:20:54:01'],None,"Host Config Client,Windows",['Windows 8.1 or Windows Server 2012 R2'],None,A remote code execution vulnerability exists in the way that the Microsoft Server Message Block 1.0 (SMBv1) server handles certain requests. An attacker who successfully exploited the vulnerability could gain the ability to execute code on the target server.,Microsoft has published a security update which addresses the vulnerability by correcting how SMBv1 handles these specially crafted requests.,74226acb-2728-49a6-b08a-78fd5374260a_CVE-2017-0145_28/03/2025,CyberVision,28/03/2025,High,51,None
192.168.116.143,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2017-0146,28/03/2025,open,CVE-2017-0146,Windows SMB Remote Code Execution Vulnerability,8.1,High,None,None,74226acb-2728-49a6-b08a-78fd5374260a,TESTDC1,192.168.116.143,['a4:1f:72:20:54:01'],None,"Host Config Client,Windows",['Windows 8.1 or Windows Server 2012 R2'],None,A remote code execution vulnerability exists in the way that the Microsoft Server Message Block 1.0 (SMBv1) server handles certain requests. An attacker who successfully exploited the vulnerability could gain the ability to execute code on the target server.,Microsoft has published a security update which addresses the vulnerability by correcting how SMBv1 handles these specially crafted requests.,74226acb-2728-49a6-b08a-78fd5374260a_CVE-2017-0146_28/03/2025,CyberVision,28/03/2025,High,51,None
192.168.116.143,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2017-0143,28/03/2025,open,CVE-2017-0143,Windows SMB Remote Code Execution Vulnerability,8.1,High,None,None,74226acb-2728-49a6-b08a-78fd5374260a,TESTDC1,192.168.116.143,['a4:1f:72:20:54:01'],None,"Host Config Client,Windows",['Windows 8.1 or Windows Server 2012 R2'],None,A remote code execution vulnerability exists in the way that the Microsoft Server Message Block 1.0 (SMBv1) server handles certain requests. An attacker who successfully exploited the vulnerability could gain the ability to execute code on the target server.,Microsoft has published a security update which addresses the vulnerability by correcting how SMBv1 handles these specially crafted requests.,74226acb-2728-49a6-b08a-78fd5374260a_CVE-2017-0143_28/03/2025,CyberVision,28/03/2025,High,51,None
192.168.116.143,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2017-0279,28/03/2025,open,CVE-2017-0279,Windows SMB Remote Code Execution Vulnerability,7,High,None,None,74226acb-2728-49a6-b08a-78fd5374260a,TESTDC1,192.168.116.143,['a4:1f:72:20:54:01'],None,"Host Config Client,Windows",['Windows 8.1 or Windows Server 2012 R2'],None,A remote code execution vulnerability exists in the way that the Microsoft Server Message Block 1.0 (SMBv1) server handles certain requests. An attacker who successfully exploited the vulnerability could gain the ability to execute code on the target server.,Microsoft has published a security update which addresses the vulnerability by correcting how SMBv1 handles these specially crafted requests.,74226acb-2728-49a6-b08a-78fd5374260a_CVE-2017-0279_28/03/2025,CyberVision,28/03/2025,High,51,None
192.168.116.143,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2017-0277,28/03/2025,open,CVE-2017-0277,Windows SMB Remote Code Execution Vulnerability,7,High,None,None,74226acb-2728-49a6-b08a-78fd5374260a,TESTDC1,192.168.116.143,['a4:1f:72:20:54:01'],None,"Host Config Client,Windows",['Windows 8.1 or Windows Server 2012 R2'],None,A remote code execution vulnerability exists in the way that the Microsoft Server Message Block 1.0 (SMBv1) server handles certain requests. An attacker who successfully exploited the vulnerability could gain the ability to execute code on the target server.,Microsoft has published a security update which addresses the vulnerability by correcting how SMBv1 handles these specially crafted requests.,74226acb-2728-49a6-b08a-78fd5374260a_CVE-2017-0277_28/03/2025,CyberVision,28/03/2025,High,51,None
192.168.116.143,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2017-0278,28/03/2025,open,CVE-2017-0278,Windows SMB Remote Code Execution Vulnerability,7,High,None,None,74226acb-2728-49a6-b08a-78fd5374260a,TESTDC1,192.168.116.143,['a4:1f:72:20:54:01'],None,"Host Config Client,Windows",['Windows 8.1 or Windows Server 2012 R2'],None,A remote code execution vulnerability exists in the way that the Microsoft Server Message Block 1.0 (SMBv1) server handles certain requests. An attacker who successfully exploited the vulnerability could gain the ability to execute code on the target server.,Microsoft has published a security update which addresses the vulnerability by correcting how SMBv1 handles these specially crafted requests.,74226acb-2728-49a6-b08a-78fd5374260a_CVE-2017-0278_28/03/2025,CyberVision,28/03/2025,High,51,None
192.168.116.143,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2017-11780,28/03/2025,open,CVE-2017-11780,Windows SMB Remote Code Execution Vulnerability,7,High,None,None,74226acb-2728-49a6-b08a-78fd5374260a,TESTDC1,192.168.116.143,['a4:1f:72:20:54:01'],None,"Host Config Client,Windows",['Windows 8.1 or Windows Server 2012 R2'],None,"The Server Message Block 1.0 (SMBv1) on Microsoft Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8.1, Windows Server 2012 Gold and R2, Windows RT 8.1, Windows 10 Gold, 1511, 1607, and 1703, and Windows Server 2016, allows a remote code execution vulnerability when it fails to properly handle certain requests, aka ""Windows SMB Remote Code Execution Vulnerability"".",Microsoft has published a security update which addresses the vulnerability by correcting how SMBv1 handles these specially crafted requests.,74226acb-2728-49a6-b08a-78fd5374260a_CVE-2017-11780_28/03/2025,CyberVision,28/03/2025,High,51,None
192.168.116.143,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2017-0269,28/03/2025,open,CVE-2017-0269,Windows SMB Denial of Service Vulnerability,5.9,Medium,None,None,74226acb-2728-49a6-b08a-78fd5374260a,TESTDC1,192.168.116.143,['a4:1f:72:20:54:01'],None,"Host Config Client,Windows",['Windows 8.1 or Windows Server 2012 R2'],None,"A denial of service vulnerability exists in the Microsoft Server Block Message (SMB) when an attacker sends specially crafted requests to the server. An attacker who exploited this vulnerability could cause the affected system to stop responding until it is manually restarted. To attempt to exploit this issue, an attacker would need to send specially crafted SMB requests to the target system.",Microsoft has published a security update which addresses the vulnerability by correcting how SMBv1 handles these specially crafted requests.,74226acb-2728-49a6-b08a-78fd5374260a_CVE-2017-0269_28/03/2025,CyberVision,28/03/2025,Medium,51,None
